ICC4958.Ca_16042	3.72	5.15	8.74	12.82	10.23	7.32	5.54	4.56	4.61	3.68	3.11
ICC4958.Ca_16043	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16044	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16045	0	0	0.17	0	0	0	0	0	0	0	0.18
ICC4958.Ca_16046	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16047	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16048	269.44	177.36	356.77	340.27	287.97	247.31	228.82	530.22	606.16	209.33	229.78
ICC4958.Ca_16049	24.84	11.31	11.59	6.4	9.74	7.31	16.04	36.51	49.98	129.77	88.42
ICC4958.Ca_16050	26.15	3.69	28.86	5.37	11.79	8.27	6.89	17.61	22.35	65.32	111.14
ICC4958.Ca_16051	0.17	0	0	0.52	4.5	21.11	233.63	241.99	165.25	58.37	231.78
ICC4958.Ca_16052	688.13	103.37	186.38	254.32	456.17	487.37	323.87	176.13	120.27	128.44	71.63
ICC4958.Ca_16053	8.12	7.45	8.68	12.66	13.63	13.01	9.18	11.12	11.47	11.53	10.58
ICC4958.Ca_16054	5.55	0	0.04	0.06	0	0	0.1	0.13	0	0	0
ICC4958.Ca_16055	0	0	0	0	0	0	0.03	0	0	0	0
ICC4958.Ca_16056	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16057	0	0.03	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16058	0	0	0.19	0	0	0	0	0.12	0	0.23	0.1
ICC4958.Ca_16059	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16060	1.57	0.87	2.33	3.64	1.15	2.03	1.11	1.49	1.1	2.11	1.7
ICC4958.Ca_16061	4.87	4.85	4.27	6.1	6.31	7.42	6.47	3.93	4.33	3.89	3.69
ICC4958.Ca_16062	1.59	0.97	0.11	0.27	0.69	0.97	0.43	0.41	0	0.13	0
ICC4958.Ca_16063	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16064	2.45	2.55	3.78	24.89	13.17	15.84	7.41	9.28	11.69	26.1	7.22
ICC4958.Ca_16065	61.66	18.33	23.72	12.47	11.72	12.9	15.98	30.98	38.81	26.17	38.86
ICC4958.Ca_16066	0.61	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16067	0.23	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16068	0	0	0	0	0	0	0	0.14	0	0	0
ICC4958.Ca_16069	0	0.1	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16070	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16071	1.63	2.95	1.26	252.9	325.78	514.02	612.35	78.33	24.96	2.08	0.5
ICC4958.Ca_16072	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16073	18.55	22.3	66.54	30.47	35.28	38.54	27.99	28.74	31.54	20.86	21.24
ICC4958.Ca_16074	80.26	47.19	68.57	56.7	63.13	58.14	47.54	57.89	52.45	74.9	84.63
ICC4958.Ca_16075	8.35	7.4	11.52	35.29	59.22	52.68	33.64	11.11	9.2	7.5	14.26
ICC4958.Ca_16076	2.54	2.83	5.23	8.2	6.76	20.14	4.98	6.96	8.1	2.07	3.56
ICC4958.Ca_16077	1.16	0.05	0	0.82	0.41	0.3	0.29	0	0	0.18	0.05
ICC4958.Ca_16078	1.47	0.05	0	0.12	0.31	0.04	0.05	0	0	0	0
ICC4958.Ca_16079	0	0	0	0	0.11	0	0	0.07	0	0	0
ICC4958.Ca_16080	0.07	0.12	0.38	0.75	0.11	1.36	0.15	0.46	0.06	0.13	0.11
ICC4958.Ca_16081	0.02	0	0.02	0.03	0.04	0	0.04	0.02	0	0	0.02
ICC4958.Ca_16082	10.37	9.59	16.95	20.42	16.32	13.96	13.61	9.84	9.6	7.85	9.57
ICC4958.Ca_16083	0.48	0.54	1.12	5.18	0.51	2.16	1.42	2.9	1.54	2.07	1.27
ICC4958.Ca_16084	261.66	297.52	180.97	361.05	303.78	239.25	180.32	207.26	253.24	143.52	165.74
ICC4958.Ca_16085	210.85	172.13	203.42	248.24	231.94	206.59	209.96	233.16	233.17	141.01	140.51
ICC4958.Ca_16086	0	0	0	0.06	0	0	0	0	0	0	0
ICC4958.Ca_16087	0	0.1	0	0.02	0.14	0.1	0	0	0.02	0.03	0.02
ICC4958.Ca_16088	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16089	0	0.05	0	0	0.09	0	0	0	0	0	0
ICC4958.Ca_16090	0	0.14	0	0	0.13	0	0.06	0.08	0	0	0.13
ICC4958.Ca_16091	0	0.21	0	0.01	0	0	0	0	0	0.01	0
ICC4958.Ca_16092	0	0.03	0	0.02	0	0	0	0.03	0	0.08	0.05
ICC4958.Ca_16093	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16094	0.07	0.06	0.1	0.17	0.22	0.32	0.07	0.16	0.08	0.25	0.05
ICC4958.Ca_16095	0	0	0	0	0	0	0	0	0	0.07	0
ICC4958.Ca_16096	0	0.1	0	0.08	0	0	0.03	0.04	0.03	0.45	0
ICC4958.Ca_16097	166.93	42.82	37.43	55.54	58.65	56.91	46.32	70.61	95.65	161.07	70.99
ICC4958.Ca_16098	64.26	93.62	49.6	87.82	78.35	74.8	54.57	44.04	45.08	45.11	46.52
ICC4958.Ca_16099	16.09	15.24	24.25	26.25	26.99	31.84	29.04	16.12	16.22	13.51	16.84
ICC4958.Ca_16100	0	0	0	0	0	0	0.35	1.34	0.75	0	1.49
ICC4958.Ca_16101	199.25	121.76	133.57	177.49	282.93	246.82	228.23	296.75	343.87	383.68	271.56
ICC4958.Ca_16102	4.96	10	6.73	10.57	5.69	5.8	5.17	5.45	6.32	4.73	8.11
ICC4958.Ca_16103	7.84	21.94	10.2	23.57	16.3	14.16	12.27	9	10.28	9.57	11.54
ICC4958.Ca_16104	0	0	0	0	0	0	0.26	0	0	0	0.27
ICC4958.Ca_16105	4.3	1.34	7.72	11.33	9.11	8.2	12.06	9.55	7	7.18	8.33
ICC4958.Ca_16106	6.69	1.86	3.25	5.63	3.56	6.5	7.46	14.33	13.42	6.59	8.97
ICC4958.Ca_16107	87.82	127.41	99.95	117.39	166.18	141.27	90.9	108.78	115.69	70.36	72.47
ICC4958.Ca_16108	57.83	58.3	75.04	102.69	92.46	85.47	92.79	148.65	150.6	49.14	64.83
ICC4958.Ca_16109	1058.96	1171.54	955.14	795.91	666.91	569.74	511.43	410.49	495.22	793.3	602.33
ICC4958.Ca_16110	21.94	20.56	32.62	22.1	26.73	23.02	16.42	15.52	20.49	26.25	28.1
ICC4958.Ca_16111	20.21	4.91	19.14	10.67	11.85	12.59	16.93	22.54	29.13	17.04	21.76
ICC4958.Ca_16112	12.69	10.21	16.84	18.1	14.86	14.02	11.62	9.45	10.84	6.98	8.65
ICC4958.Ca_16113	6.12	13.92	8.23	11.74	5.83	5.88	5.49	5.13	3.99	4.16	3.88
ICC4958.Ca_16114	22.63	10.52	6.34	6.32	16.62	39.48	40.01	39.31	49.16	42.28	62.45
ICC4958.Ca_16115	1.76	1.73	2.53	1.63	2.31	5.84	11.56	18.5	17.2	4.39	2.73
ICC4958.Ca_16116	2.68	9.59	2.48	14.19	18.97	35.21	37.05	28.64	21.91	13.63	13.3
ICC4958.Ca_16117	30.18	88.72	61.69	93.38	65.92	66.44	58.88	58.85	57.27	62.34	56.52
ICC4958.Ca_16118	56.93	19.31	86.2	53.85	58.66	42.62	31.84	44.49	58.7	169.54	226.3
ICC4958.Ca_16119	20.63	22.46	28.11	21.81	17.65	14.44	9.48	7.36	9.32	12.38	9.4
ICC4958.Ca_16120	12.19	9.35	13.91	17.58	12.92	10.3	10.04	7.91	8.71	9.02	8.51
ICC4958.Ca_16121	3.41	3.79	1.17	15.06	17.53	12.49	9.18	5.39	4.53	10.43	2.68
ICC4958.Ca_16122	3.03	0.19	0.65	7.79	9.89	10.16	6.13	1.28	0.78	0.98	0.59
ICC4958.Ca_16123	52.71	1.84	6.55	42.3	52.04	43.74	47.34	24.66	32.52	72.99	82.33
ICC4958.Ca_16124	185.5	282.91	131.77	263.75	262.15	287.86	410.23	203	175.75	151.03	149.41
ICC4958.Ca_16125	14.83	6.62	1.01	21.69	20.42	25.78	47.99	78.33	82.5	34.03	10.07
ICC4958.Ca_16126	72.41	104.06	79.98	410.9	340.07	276.32	391.9	435.31	451.71	344.25	225.05
ICC4958.Ca_16127	0	0	0	0.13	0	0	0	0	0	0	0
ICC4958.Ca_16128	94.72	89.11	78.83	96.01	98.61	88.46	75.94	72.55	69.25	126.81	94.56
ICC4958.Ca_16129	7.12	8.68	20.13	16	11.71	12.57	17.86	17.92	17.81	10.61	11.47
ICC4958.Ca_16130	6.56	0	0.31	0	0	0	0	0	0	0.36	0.16
ICC4958.Ca_16131	0.17	0.14	3.24	0.53	0	1.36	0.25	0.32	0.4	0	0
ICC4958.Ca_16132	0.53	1.11	0.82	0.84	1.28	0.18	0.78	0.25	0.43	0.25	0.84
ICC4958.Ca_16133	171.28	428.54	99.6	261.63	280.03	298.12	263.42	165.72	141.47	158.77	111.78
ICC4958.Ca_16134	23.54	28.95	35.49	17.71	13.9	12.67	11.16	17.34	18.35	11.98	9.05
ICC4958.Ca_16135	234.18	87.94	198.99	176.36	228.76	306.9	255.37	490.8	515.17	192.79	173.88
ICC4958.Ca_16136	1318.86	1494.47	1023.22	1397.6	1671.89	1793.69	1739.4	1319.31	1112.82	1055.88	851.65
ICC4958.Ca_16137	1.48	0.62	0.43	0	0	0	0	0.35	0.59	0.34	0.29
ICC4958.Ca_16138	32.09	38.17	29.65	45.47	26.19	25.52	22.56	21.92	21.41	9.54	14.31
ICC4958.Ca_16139	3.55	7.1	11.69	12.75	20.77	23.41	17.48	21.61	19.53	17.25	25.4
ICC4958.Ca_16140	7.26	9.65	15.59	13.04	10.26	10.72	8.93	7.49	8.68	3.75	5.22
ICC4958.Ca_16141	7.41	25.91	18.75	17.18	17.75	16.98	16.57	21.92	22.65	8.75	18.8
ICC4958.Ca_16142	16.55	21.26	25.44	26.78	20.7	19.65	19.9	10.03	9.62	9.43	10.48
ICC4958.Ca_16143	24.5	15.06	29.92	33.38	27.83	27.56	22.82	17.86	21.05	15.88	14.72
ICC4958.Ca_16144	1.81	6.19	4.26	7.71	5.75	4.88	4.17	3.55	3.37	1.91	3.14
ICC4958.Ca_16145	0.04	0.24	0.07	12.97	16.86	18.54	11.84	2.59	1.51	0.43	1.72
ICC4958.Ca_16146	50.61	116.82	258.41	106.47	146.06	219.49	166.51	90.18	80.27	61.96	44.09
ICC4958.Ca_16147	0	1.24	4.71	2.21	3.3	19.46	172.66	110.26	74.73	14.57	34.43
ICC4958.Ca_16148	0	4.69	5.3	616.99	353.69	330.18	260.45	302.54	407.49	422.39	344.62
ICC4958.Ca_16149	26.21	12.39	8.25	25.06	39.47	38.07	25.56	26.94	26.9	22.93	16.77
ICC4958.Ca_16150	0	0.3	0	0.71	0.65	0.7	0.46	0.81	0.68	0.08	0.18
ICC4958.Ca_16151	0.13	0.33	1.16	0.21	0	0	0.05	0.06	0	0	0
ICC4958.Ca_16152	7.25	5.71	14.67	7.32	6.35	7.02	6.52	5.31	6.09	4.72	5.43
ICC4958.Ca_16153	9.93	9.9	11.66	20.35	14.54	14.02	27.14	13.98	12.52	10.67	14.11
ICC4958.Ca_16154	20.55	20.04	52.14	13.46	17.68	16.82	7.76	5.38	7.24	12.18	11.97
ICC4958.Ca_16155	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16156	11.29	15.45	19.46	12.88	21.31	10.95	5.18	4.64	6.6	7.94	6.52
ICC4958.Ca_16157	30.38	23.67	64.69	36.51	33.09	32.5	41.35	45.98	51.83	36.82	43.69
ICC4958.Ca_16158	1.25	0.92	3.74	4.2	6.85	6.15	1.93	1.18	0.99	1.53	1.2
ICC4958.Ca_16159	4.87	6.25	12.51	8.81	5.02	4.86	4.75	5.02	5.36	2.99	3.85
ICC4958.Ca_16160	86.43	0.1	1.84	0.53	0.38	0	2.28	26.04	37.01	40.98	26.7
ICC4958.Ca_16161	6.02	3.12	5.4	11.64	12.51	12.34	8.2	6.69	7.03	7.24	6.9
ICC4958.Ca_16162	89.15	35.85	25.26	7.72	12.93	7.58	4.51	7.4	8.94	76.5	42.35
ICC4958.Ca_16163	1.04	0.43	1.97	0.6	0.53	0.44	0.21	0.31	0.41	0.04	0.59
ICC4958.Ca_16164	33.44	0.95	53.13	3.77	3.86	1.87	0.57	1.21	0.62	5.49	2.8
ICC4958.Ca_16165	7.58	1.87	40.59	8.44	6.27	4.03	1.99	4.08	3.43	4.12	2.95
ICC4958.Ca_16166	6.13	0.39	7.65	0.3	1.51	1.9	1.73	8.5	7.52	0	0.74
ICC4958.Ca_16167	42.47	88.03	50.16	45.89	41.96	39.37	37.05	54.43	51.08	63.7	62.31
ICC4958.Ca_16168	8.31	21.03	10.48	27.45	31.39	42.69	76.91	72.51	70.43	11.95	9.6
ICC4958.Ca_16169	26.41	37.29	24.5	17.2	18.52	11.53	10.17	10	9.67	26	46.78
ICC4958.Ca_16170	38.67	30.28	65.18	20.93	10.79	6.13	0.81	0.45	1.13	1.01	0.62
ICC4958.Ca_16171	7.7	1.54	34.4	8.03	10.69	8.45	18.45	11.91	22.29	23.22	46.03
ICC4958.Ca_16172	13.79	20.46	19.84	24.86	21.81	23.65	19.99	22.01	23.96	26.05	24.46
ICC4958.Ca_16173	28.89	45.74	26.2	27.77	23.72	27.87	18.63	19.92	21.67	23.6	25.78
ICC4958.Ca_16174	0.35	0.29	0	0.22	0	0	0	0	0	0	0.83
ICC4958.Ca_16175	4.32	4.82	5.71	10.73	8.59	6.31	6.23	4.34	3.99	3.2	4.56
ICC4958.Ca_16176	7.32	0.48	0.45	1.7	1.28	1.01	1.61	1.88	2.93	2.62	1.95
ICC4958.Ca_16177	7.44	9.31	3.83	7.37	10.55	19.61	12.75	5	5.27	5.03	5.61
ICC4958.Ca_16178	12.88	29.52	20.43	43.18	32.29	21.69	29.08	30.24	24.5	6.92	14.35
ICC4958.Ca_16179	5.31	9.79	7.82	10.88	6.3	6.55	5.87	6.86	6.27	1.52	3.41
ICC4958.Ca_16180	7.34	9.32	12.03	11.97	9.47	7.65	5.77	6.05	7.12	14.01	10.41
ICC4958.Ca_16181	6.11	8.4	7.73	8.69	8.4	6.43	5.11	2.16	2.07	4.23	2.15
ICC4958.Ca_16182	14.3	0.08	51.76	12.94	19.82	17.11	7.38	0.09	1.02	3.71	0.47
ICC4958.Ca_16183	14.2	2.66	4.47	3.11	8.32	9.16	11.7	8.52	9.24	9.04	6.16
ICC4958.Ca_16184	2.19	1.02	2.44	3.89	4.49	8.86	9.79	5.19	4.49	2.79	3.45
ICC4958.Ca_16185	2.38	1.56	1.64	2.72	3.39	2.27	3.63	2.55	3.99	0.75	2.51
ICC4958.Ca_16186	11.63	15.77	41.19	29.23	30.97	22.24	17.89	15.8	17.59	11.93	10.9
ICC4958.Ca_16187	65.28	61.36	66.83	84.22	73.48	60.04	41.88	31.71	32.3	30.47	31.92
ICC4958.Ca_16188	0.25	0	0	0.79	0.27	0.22	0.18	0.24	0.67	1.46	0.72
ICC4958.Ca_16189	0.23	0.29	0.09	7.06	31.8	43.76	32.61	13.26	8.27	3.53	8.08
ICC4958.Ca_16190	0.73	0.85	0	1.1	0.69	0.59	0.85	0.96	0.23	1.2	0.91
ICC4958.Ca_16191	0	0	0.75	1.23	0	0.98	0.36	0	0.39	0	0
ICC4958.Ca_16192	21.15	43.24	40.98	35.46	21.81	22.06	19.78	11.96	14.13	17.13	20.79
ICC4958.Ca_16193	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16194	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16195	1.09	2.73	8.19	0.14	0.12	0.39	0.05	0.28	0.12	0.8	0.4
ICC4958.Ca_16196	32.8	15.51	45.52	26.68	15.74	18.7	22.11	26.14	31.44	24.96	32.18
ICC4958.Ca_16197	2.29	0.16	4.43	0.3	0.46	0.13	0	0.63	1.22	1.32	0.98
ICC4958.Ca_16198	85.95	58.53	78.96	98.49	108.94	131.14	112.79	87.97	84.5	65.39	60.52
ICC4958.Ca_16199	251.25	948.58	208.25	254.43	248.2	248.86	124.11	143.73	137.22	203.69	161.01
ICC4958.Ca_16200	0	0.02	0	0.88	6.1	15.81	15.46	3.65	2.77	0.58	1.73
ICC4958.Ca_16201	55.1	28.37	40.15	81.28	77.54	76.47	90.53	95.46	104.8	78.07	85.31
ICC4958.Ca_16202	32.64	27.4	30.2	47.36	42.68	39.58	44.37	34.32	35.89	28.95	30.88
ICC4958.Ca_16203	31.74	24.34	48.1	46.39	45.42	37.11	34.99	26.34	26.99	22.33	24.13
ICC4958.Ca_16204	182.05	79.4	101.86	157.46	174.81	164.06	151.42	162.89	161.82	116.72	114.17
ICC4958.Ca_16205	26.72	12.38	20.86	14.69	14.04	18.58	34.94	27.33	24.03	28.48	25.48
ICC4958.Ca_16206	621.67	100.44	409.67	81.69	62.79	81.13	64.73	75.83	69.9	267.97	125.7
ICC4958.Ca_16207	46.7	22.59	41.12	49.38	71.26	67.97	57.98	48.82	51.62	53.7	47.42
ICC4958.Ca_16208	30.41	21.8	45.53	20.03	21.37	19.87	19.45	31.4	35.33	14.48	16.12
ICC4958.Ca_16209	35.12	34.35	35.39	36.62	50.39	46.9	50.59	59.82	68.31	54.21	64.39
ICC4958.Ca_16210	50.92	123.72	297.55	268.63	201.34	203.5	152.15	153.11	153.59	237.77	243.84
ICC4958.Ca_16211	445.56	9.61	114.39	17.27	10.69	8.55	5.84	11.4	10.78	46.78	23.71
ICC4958.Ca_16212	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16213	0	0	0	0	0	0	0	0.28	0	0	0
ICC4958.Ca_16214	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16215	0.34	0.48	0.79	0.45	0.85	0.92	0.39	0.49	0.49	0.34	0.26
ICC4958.Ca_16216	0.07	0.07	0.03	0.12	0.06	0.03	0.01	0.02	0.02	0.01	0.03
ICC4958.Ca_16217	125.91	93.47	146.32	160.35	147.69	160.62	161.09	157.8	159.24	123.78	106.56
ICC4958.Ca_16218	6.04	24	10.5	7.62	10.82	18.27	25.37	50.72	41.27	44.91	70.58
ICC4958.Ca_16219	0.82	3.32	1.91	0.43	0.44	1.66	0.71	0.26	0	1.01	0.86
ICC4958.Ca_16220	3.56	1.01	3.39	1.39	0.91	1.78	2.03	3.59	2.9	1.29	2.21
ICC4958.Ca_16221	7.52	7.33	17.37	5.61	8.59	6.59	5.18	4.09	4.61	3.22	5.18
ICC4958.Ca_16222	10.39	8.87	18.48	15.69	15.3	13.86	12.04	17.48	14.34	15.61	16.56
ICC4958.Ca_16223	14.25	14.19	31.56	18.16	13.45	11.6	10.23	9.78	9.48	17	16.18
ICC4958.Ca_16224	138.36	336.3	124.91	125.77	92.51	77.83	59.95	50.22	54.73	36.83	59.88
ICC4958.Ca_16225	0.29	0.55	0.13	0.41	0.26	0.19	0.15	0.04	0.03	0.23	0.1
ICC4958.Ca_16226	163.41	69.64	200.94	57.82	59.99	55.68	44.91	50.66	56.42	38.78	60.34
ICC4958.Ca_16227	8.73	8.73	9.49	8.11	6.38	5.67	5.36	4.61	4.88	3.67	4.07
ICC4958.Ca_16228	13.01	33.42	13.86	22.87	17.5	16.62	17.33	17.07	14.44	9.81	10.12
ICC4958.Ca_16229	0.1	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16230	30.16	24.97	44.05	37.41	50.19	39.44	41.1	40.52	51.76	55.37	63.18
ICC4958.Ca_16231	0	0	0	0	0	0	0.18	0	0.13	0	0
ICC4958.Ca_16232	0.79	0.14	0.39	0.57	1.26	1.59	1.32	2.3	2.34	1.86	1.95
ICC4958.Ca_16233	0	0.12	0	0.09	0	0	0	0	0	0	0
ICC4958.Ca_16234	0.08	0.05	0.17	0.32	0.05	0	0.04	0	0.03	0.07	0.09
ICC4958.Ca_16235	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16236	3.78	1.34	7.67	2.3	2.68	1.36	2.31	3.78	3.12	3.02	4.41
ICC4958.Ca_16237	3.57	1.75	3.07	0.85	0.92	0.94	0.6	0.62	0.85	0.19	0.55
ICC4958.Ca_16238	6.46	4.67	9.15	36.07	27.52	50.46	143.08	123.27	87.2	23.03	86.27
ICC4958.Ca_16239	169.22	52.51	173.78	36.26	27.44	28.03	22.77	53.09	66.22	73.72	71.97
ICC4958.Ca_16240	5.45	0.4	2.2	5.53	8.7	7.97	12.19	11.01	16.81	21.11	23.71
ICC4958.Ca_16241	498.86	373.25	430.56	601.59	657.09	496.62	514.63	432.01	431.15	589.29	357.04
ICC4958.Ca_16242	18.54	15.2	22.34	50.23	29.08	27.63	28.93	28.29	24.44	14.08	16.74
ICC4958.Ca_16243	6.75	3.33	54.66	5.33	4.25	7.17	4.25	7.1	6.85	0.97	1.45
ICC4958.Ca_16244	34.56	23.14	45	43.31	36.23	33.22	32.67	46.26	49.1	42.56	39.26
ICC4958.Ca_16245	18.05	12.77	19.09	27.34	29.02	32.53	23.57	17.51	17.12	12.92	16.75
ICC4958.Ca_16246	73.89	70.5	33.94	54.82	38.14	42.32	53.34	59.21	61.09	65.75	45.63
ICC4958.Ca_16247	38.84	22.92	22.29	37.09	35.9	35.91	41.54	44.12	45.51	25.61	30.36
ICC4958.Ca_16248	391.82	349.93	632.19	446.09	506.22	366.6	256.45	256.08	300.48	424.74	348.48
ICC4958.Ca_16249	23.74	19.24	19.32	26.44	31.98	32.54	22.96	19.59	17.98	21.56	15.54
ICC4958.Ca_16250	29.21	30.54	34.8	34.62	46.37	42.29	30.6	44.99	41	45.05	40.16
ICC4958.Ca_16251	53.45	20.78	49.01	42.7	49.99	47.62	38.22	56.2	61.33	73.76	62.05
ICC4958.Ca_16252	44.58	17.58	47.63	27.65	17.76	19.77	14.05	11.03	11.42	13.79	14.61
ICC4958.Ca_16253	56.42	46.31	337.75	67.48	135.2	76.18	23.53	28.34	63.29	451.03	477.91
ICC4958.Ca_16254	21.94	26.02	31.38	43.48	36.58	30.89	30.85	23.41	28.28	23.3	21.32
ICC4958.Ca_16255	13.5	5.28	11.4	8.7	8.68	9.4	10.4	15.02	15.95	13.08	27.72
ICC4958.Ca_16256	31.61	32.34	37.13	39.7	42.76	45.01	43.87	39.75	38.73	32.61	27.43
ICC4958.Ca_16257	20.25	15.18	23.15	21.69	19.26	21.11	22.53	29.69	30.89	19.4	21.37
ICC4958.Ca_16258	115.73	13.28	33.77	27.57	41.62	47.93	33.61	45.83	52.97	73.52	68.83
ICC4958.Ca_16259	8.34	6	10.18	9.28	7.38	7.98	7.77	8.42	8.66	8.7	10.18
ICC4958.Ca_16260	11.18	8.81	12.2	13.2	13.26	14.92	13.5	19.94	24.41	19.9	16.56
ICC4958.Ca_16261	21.21	82.37	22.64	165.92	170.81	218.26	266.64	98.1	88.51	51.78	40.26
ICC4958.Ca_16262	19.39	20.37	17.12	20.01	14.25	10.91	11.68	14.69	16.52	17.9	20.28
ICC4958.Ca_16263	13.24	3.36	12.89	10.9	10.11	4.26	2.54	3.28	5.51	6.34	7.25
ICC4958.Ca_16264	8.67	0.8	6.7	8.82	6.15	0.97	2.12	2.28	1.92	3.1	3.79
ICC4958.Ca_16265	0	0	0.13	0	0	0	0	0	0	0	0
ICC4958.Ca_16266	24.89	34.45	48.58	42.39	29.08	29.32	29.27	22.21	27.14	17.99	18.35
ICC4958.Ca_16267	39.48	28.88	157.78	57.26	28.74	49.4	43.75	46.63	51.33	36.88	31.09
ICC4958.Ca_16268	4.8	4.52	21.81	8.96	7.08	8.23	8.15	6.35	9.09	5.88	4.58
ICC4958.Ca_16269	22.02	17.66	45.46	62	50.69	46.73	41.68	28.52	29.03	22.16	17.34
ICC4958.Ca_16270	13.73	11.88	11.76	21.18	19.16	17.39	21.09	19.77	19.49	13.03	12.42
ICC4958.Ca_16271	5	3.26	2.74	6.55	3.92	3.13	2.67	3.02	3.81	2.12	2.97
ICC4958.Ca_16272	0	0	0.04	0.09	0	0.1	2.9	18.74	16.34	4.12	16.69
ICC4958.Ca_16273	19.05	12.24	15.5	18.69	18.38	17.8	15.75	15.72	14.39	11.9	13.68
ICC4958.Ca_16274	12.59	5.92	15.13	17.35	7.97	8.34	9.16	6.69	7.23	5.43	6.99
ICC4958.Ca_16275	21.56	7.94	10.45	14.81	13.78	14.41	17.17	16.89	15.31	9.82	11.72
ICC4958.Ca_16276	2.14	1.22	1.82	7.08	6.19	5.89	5.73	3.61	3.66	6.11	5.13
ICC4958.Ca_16277	63.39	39.02	136.56	60.55	41.59	34.35	33.64	31.25	33.02	12.63	25.86
ICC4958.Ca_16278	22.81	26	29.72	29.94	32.61	26.42	20.55	23.54	24.92	30.3	23.33
ICC4958.Ca_16279	5.98	4.35	14.54	6.49	5.07	8.25	4.17	3.95	4.34	4.1	5.54
ICC4958.Ca_16280	46.01	55.84	48.65	55.56	62.72	50.88	44.11	44.67	50.21	25.43	28.86
ICC4958.Ca_16281	59.79	4.97	7.07	4.43	7.81	11.88	11.25	6.66	5.26	7.23	4.02
ICC4958.Ca_16282	7.39	4.09	7.85	7.59	9.09	10.5	12.74	8.28	6.86	6.67	9.47
ICC4958.Ca_16283	18.09	22.41	18.2	21.58	20.82	18.62	16.05	14.9	14.89	7.59	10.56
ICC4958.Ca_16284	8.82	7.4	22.66	23.14	27.23	25.53	36.74	31.98	26.53	2.46	4.79
ICC4958.Ca_16285	0	0	0.1	0.04	0.11	0.07	0.07	0	0.03	0.03	0.11
ICC4958.Ca_16286	0	0	0	0	0	0	0	0	0	0	0
ICC4958.Ca_16287	8.08	10.96	7.16	17.22	11.54	10.95	10	7.78	8.6	4.65	6.42
ICC4958.Ca_16288	180.12	23.05	108.63	49.11	37.83	58.6	75.13	186.16	141.15	121.53	103
ICC4958.Ca_16289	9.69	16.09	9.62	17.12	13.54	13.23	12.68	9.09	9.97	14.1	10.98
ICC4958.Ca_16290	18.82	12.55	34.12	49.96	30.16	26.02	16.51	9.7	11.36	6.79	8.9
ICC4958.Ca_16291	32.64	3.7	16.84	87.49	120.56	162.86	37.05	20.57	14.31	9.23	22.15
ICC4958.Ca_16292	12.94	18.91	21.57	16.71	11.2	10.83	9.48	10.13	11.79	4.71	6.28
ICC4958.Ca_16293	0	0.6	0	0	0.57	0	0	0	0.57	0	0
ICC4958.Ca_16294	3.03	5.8	6.21	7.71	4.2	2.84	2.81	1.93	2.08	1.82	1.36
ICC4958.Ca_16295	42.73	16.84	41.65	31.66	30.24	31.54	32.51	37.32	41.72	25.4	34.52
ICC4958.Ca_16296	9.05	4.29	5.24	11.67	13.74	13.69	15.03	20.29	19.42	9.85	14.3
ICC4958.Ca_16297	24.37	75.11	22.72	71.43	82.08	102.94	102.5	77.79	64.22	46.07	29.44
ICC4958.Ca_16298	31.28	13.44	21.43	40.37	44.02	53.58	54.07	59.85	54.78	33.71	25.79
ICC4958.Ca_16299	4.62	5.33	14.88	10.08	10.23	9.26	7.55	6.76	6.11	5.99	7.18
ICC4958.Ca_16300	171.35	82.67	125.36	171.08	189.94	152.42	78.76	64.21	71.61	125.38	131.73
ICC4958.Ca_16301	104.97	94.7	93.38	123.56	85.89	78.94	82.78	101.35	111.85	101.56	96.88
ICC4958.Ca_16302	51.96	123.32	69.53	90.98	111.46	127.19	98.56	56.9	51.84	55.73	52.89
ICC4958.Ca_16303	2.65	0.24	1.87	1.49	1.1	0.66	0.59	1.09	1.1	1.64	2.77
ICC4958.Ca_16304	45.76	13.02	29.88	35.17	29.29	27.88	34.27	46.05	50.57	32.2	28.97
